,Unnamed: 0,videoId,author,publishedAt,likeCount,text,period
138,466,yCDCvXEJ5kg,@marapem3463,2024-06-25T14:34:41Z,617,"Danke für die Worte zu Assange Frau Wagenknecht, stark! 🕊",After Founding
139,750,i_VgFLoXyqQ,@likaoui9512,2025-09-09T18:42:01Z,616,"Frieden, Frieden, Frieden ❤ Danke für diese starken Stimmen",After Founding
140,1240,G0imA8Tnkm8,@Crystjan1,2025-01-16T17:30:21Z,610,Merz wird noch schlimmer als Scholz.,After Founding
141,1222,CJxNtxYcfEw,@Natalie09800,2024-05-07T19:14:06Z,605,"Wir brauchen eine echte Wende in diesem Land, bitte denken Sie über Koalitionspartner gut nach !!!!",After Founding
142,684,5rJaFa-Qv98,@ralphzedler667,2025-05-22T19:26:36Z,601,"Vielen Dank, dass Sie dieses exzellente Format wieder produzieren!!!",After Founding
143,266,a6y67L8XX64,@UlanAertai,2024-05-14T14:53:11Z,596,Danke Frau Wagenknecht!,After Founding
144,905,qRZhjFyhSQI,@joja4271,2024-02-21T19:07:21Z,594,Derart viel Wahrheit in einem solch kurzen Beitrag ist einfach nicht zu überbieten!! Danke Frau Wagenknecht. Großartige Rede!,After Founding
145,44,Qn-e6dIGpBY,@draganhofer1479,2024-12-27T11:36:03Z,594,"Deutschland hat noch gute, gebildete und wahrhaftige  Menschen. Wir müssen dafür sorgen, dass solche Leute in die Schlüsselpositionen kommen. Sahra Wagenknecht und Michael Lüders sind solche Menschen. Dann hätte Deutschland wieder eine Chance",After Founding
146,1483,px3FA_JO4kA,@katiboo2627,2025-05-12T15:29:48Z,589,"Ja, ich bin ziemlich geschockt über diesen neuen Außenminister.",After Founding
147,280,UkO2fJUbres,@AllesfürdenFrieden,2024-05-30T15:22:23Z,586,Herr von Dohnanyi - ein beeindruckend kluger und vernünftiger Mensch! - Leider nicht mehr in politischer Verantwortung! - Ein großartiger Mensch! Danke!,After Founding
148,364,GhJpgQbmo_A,@susannedavid9897,2024-03-19T15:18:17Z,585,"Super Statement, danke.  Die Warnung der EZB  dürfen unsere Regierungsparteien gerne beherzigen.  Europa ist dringend darauf angewiesen  wirtschaftlich  lösungsorientiert und konstruktiv  mit dem Rest der Welt zusammenzuarbeiten.",After Founding
149,1081,zCJAwKV08KY,@KHJ-x4t,2025-09-04T18:41:22Z,585,"Danke für den sachlichen Beitrag!
Alle Menschen für Frieden auf die Straßen!",After Founding
150,1201,R677ZDqI7fo,@JorgGierth,2025-01-31T16:07:37Z,580,Es geht nicht mehr um die Sache. Die Quittung kommt am 23.02.2025,After Founding
151,291,UkO2fJUbres,@vmc7588,2024-05-30T14:03:43Z,580,Klaus von Dohnany hat Recht.,After Founding
152,108,ZexdXkpl-6E,@SophiS.-pr3ts,2024-11-21T13:08:45Z,578,"Sobald sie etwas kritisches sagen, fallen sie den Gästen ins Wort, wie unanständig und unseriös 🫣 Wir werden unsere Kinder noch das Fernsehen verbieten müssen 😢",After Founding
153,209,-lXMP0RUy5A,@calistafalcontail,2024-08-28T14:13:19Z,576,"Wissen wir Sarah...wissen wir. Aber ihm ist es egal, dass wir es wissen. Genauso wie der Ampel ALLES egal ist, was die Mehrheit möchte. Esken hat doch sehr deutlich gemacht, dass ihr Demokratie nicht so wichtig ist, als sie sagte: ""Wir machen keine Politik um den Wählern zu gefallen, sondern Politik die richtig ist"". Was bedeutet ""Alles für unsere Agenda, um jeden Preis"". Mehr Verachtung für uns, während man sich gleichzeitig als Verteidiger der Demokratie inszeniert, geht einfach nicht.",After Founding
154,585,a1V0AMP_F1U,@AndreasKrause-up5ii,2025-06-22T16:40:53Z,572,"Danke Frau Wagenknecht, kämpfen sie weiter, wir brauchen sie",After Founding
155,758,i_VgFLoXyqQ,@marcusm.2697,2025-09-09T19:09:55Z,569,"Bitte diese Demos und Kundgebungen in mehr Städten in Deutschland und Europa. So kann es nicht weitergehen. Das Krieg von unserer Regierung als unausweichlich dargestellt wird, ist eine Schande. Bitte mehr und überall.",After Founding
156,915,qRZhjFyhSQI,@aleksejmedia844,2024-02-21T18:41:53Z,566,"Fr. Wagenknecht, Ihre Worte sind Balsam auf meiner Seele. Wegen Leute wie Sie gehe ich noch zur Wahl",After Founding
157,1120,xxMllVtVZ_o,@michaelarthurdeutrich624,2024-04-12T17:49:20Z,564,"Ich verstehe mit meinen 65 Jahren nicht , warum die Bundestagspräsidentin nicht für Ruhe im Plenum sorgt. Jede 1. Grundschulklasse hat mehr Disziplin. Zuhören und ausreden lassen , auch wenn es nicht die eigene Meinung ist , ist die Basis jeder Demokratie.",After Founding
158,1404,eRJBimgWThA,@EveryLara,2024-12-02T17:08:31Z,563,"Der einzige Gamechanger, den es gibt, heißt Frieden durch Verhandlungen! 🧡💜🕊️",After Founding
159,1161,1VK0jX-64qo,@rodolfomartinez9768,2024-02-14T17:02:07Z,563,"Wir haben das Privileg, einer Politikerin zuzuhören, die nicht nach Washington reisen muss, um zu wissen, was sie den Bürgern mitteilen soll.

BRAVO!!! Esto es la Europa moderna, democrática y solidaria.",After Founding
160,64,v3YPYiLNE9c,@Fatima-dy4uj,2024-07-05T21:06:49Z,563,Frieden Frieden Frieden bitte❤❤❤,After Founding
161,1480,px3FA_JO4kA,@heinrichheini2405,2025-05-12T17:09:18Z,560,So ein Aussenminister zusammen mit einem Kriegsminister ist eine Katastrophe!,After Founding
162,992,GUhLwqgSUXg,@Lonnie_Winter,2024-06-26T14:35:57Z,558,"Und es spielt am Handy. Wer keinen Respekt zollt, muss keinen Respekt erwarten.",After Founding
163,103,ZexdXkpl-6E,@DasBoehnchen007,2024-11-21T18:07:25Z,552,"Jetzt lasst den Gast doch auch mal aussprechen, wenn man ihr eine Frage stellt!!!! 
Echt unerhört!",After Founding
164,998,GUhLwqgSUXg,@Seischlauwaehleblau,2024-06-26T15:32:42Z,552,"Früher hatten wir noch Würde und Stolz, heute leider nur noch Habeck,Baerbock und Scholz!!!",After Founding
165,1094,zCJAwKV08KY,@ladylisbeth8962,2025-09-04T17:33:50Z,548,"Ich hoffe inständig, dass endlich immer mehr Menschen begreifen, wie sehr Frau Wagenknecht und das BSW in verantwortlichen Positionen fehlen!",After Founding
166,49,Qn-e6dIGpBY,@hendrikschlegel678,2024-12-27T11:28:34Z,547,"Super, dass Sahra diesen ausgewiesenen Nahost-Experten zum Gespräch eingeladen hat.
Schätze Dr. Lüders seit langem👍",After Founding
167,1022,-F0EXGzcJkU,@guntervolke8719,2025-02-22T01:22:27Z,544,700Mrd -haben die nicht alle Tassen im Schrank.,After Founding
168,1031,-F0EXGzcJkU,@Siehmal,2025-02-21T18:14:02Z,539,Für Blackrock lohnt sich der Krieg,After Founding
169,1048,Jw9p-NZ6MDQ,@SystemfehlerSystemfehler,2025-01-07T17:50:31Z,538,Habeck blamiert sich schon genug alleine.,After Founding
170,800,K2HOYgo_0UQ,@rolandkrause2225,2024-07-04T15:21:31Z,538,"Herr Palmer brachte auch den Vorschlag ins Gespräch, ungeimpften Rentnern keine Rente auszuzahlen. Das will und kann ich nicht vergessen!",After Founding
171,748,i_VgFLoXyqQ,@beyus9656,2025-09-09T19:37:33Z,534,Diese Aktion für Frieden erhält meine volle Unterstützung. Ich wünsche maximalen Erfolg in unser aller Interesse.,After Founding
172,985,GUhLwqgSUXg,@uteschwebel9828,2024-06-26T14:35:00Z,532,"Sehr gut gesprochen, herzlichen dank an Fr Wagenknecht. 
Friedensverhandlungen sofort!",After Founding
173,81,X3vdNP4Mjtg,@Silke-rp5id,2025-02-06T17:57:18Z,530,"Wolfgang Grupp, ein Unternehmer der alten Klasse! Der für seine Firma und die Mitarbeiter lebt und für sie sorgt, in guten und in schlechten Zeiten! Respekt!",After Founding
174,1600,tqM-HzP8R4E,@freeworldtv1776,2025-06-01T07:37:55Z,530,"Wie sagte Peter Hahne „Hilfe, wir werden von Idioten regiert“",After Founding
175,290,UkO2fJUbres,@mechthildzier4068,2024-05-30T16:20:05Z,530,"Friedenstüchtig werden, danke Herr Donanyi!",After Founding
176,1640,MVTsqE_cm50,@Shairinia,2024-12-12T17:07:17Z,529,Nicht nur intelligent. Sondern auch sehr sympathisch und authentisch. Wir brauchen Politiker wie sie.,After Founding
177,30,hhRZvfeXo-E,@sougaiki6909,2024-08-28T20:41:32Z,527,"Die Überheblichkeit ist so groß geworden, dass man die eigene Korruption nicht mehr wahrnimmt.",After Founding
178,1808,2f6_dlNTyfc,@lioramaus2225,2025-03-18T14:57:52Z,527,"Wie wahr, wie traurig und wie klug  - Danke Frau Wagenknecht",After Founding
179,18,qh8xUmT2NyI,@smartgardening4you,2024-05-25T20:40:38Z,525,"Ich jedenfalls werde keine Partei wählen, die ständig über Waffen und noch mehr Waffen redet. Auch die Partei, die ich bisher gewählt habe, scheidet nun aus. Ich möchte, dass wieder weniger über Waffen geredet wird, sondern mehr über Diplomatie und Frieden. 👍👍👍",After Founding
180,1476,zWWQVeZQHXA,@ReadYesterdaysPapers,2024-06-13T12:19:39Z,523,"Wo sie recht hat, hat sie recht.",After Founding
181,996,GUhLwqgSUXg,@Kryptoslord,2024-06-26T14:45:15Z,523,"Auf den Punkt gebracht, Respekt Frau Wagenknecht..",After Founding
182,825,KiRq8f-ydJI,@wolfgangbartels2067,2024-12-20T12:50:47Z,522,"Der Westen spricht immer viel von Menschenrechten, kann es nicht so sein, dass es den führenden westlichen Politikern gar nicht um Menschenrechte geht?",After Founding
183,1491,px3FA_JO4kA,@regenbogendiktator3586,2025-05-12T15:24:30Z,519,"Es erschließt sich mir nicht in einen verlorenen Krieg zu ziehen, an der Seite einer geschlagenen Armee, mit Verbündeten die keine Freunde sind, gegen einen Gegner der nicht unser Feind ist.",After Founding
184,128,TWwxMc9uO5s,@petp3053,2025-04-28T16:42:26Z,513,"Danke Sahra Wagenknecht, lassen Sie sich bitte nicht kleinkriegen! ❤❤❤❤❤",After Founding
185,130,TWwxMc9uO5s,@H8698H,2025-04-28T16:11:48Z,511,Starke Rede 💪,After Founding
186,36,hhRZvfeXo-E,@thomashorn3960,2024-08-24T17:54:58Z,509,Hat der kleine Kevin mal wieder Pech beim Denken gehabt.,After Founding
187,1812,2f6_dlNTyfc,@samson3392,2025-03-18T16:20:53Z,508,"Frau Wagenknecht hat meinen größten Respekt! 
Sie wird wiederkommen!",After Founding
188,47,Qn-e6dIGpBY,@lyaya6249,2024-12-27T10:27:23Z,507,Ich habe Gänsehaut. Was diese beiden Menschen ohne schnick schnack berichten ist lange überfällig. Meine Stimme kriegt das BSW.,After Founding
189,148,SAGFQye1hT0,@BjoernX,2024-05-27T17:12:32Z,504,"Es fühlt sich sooo gut an, sich nach 20 Jahren endlich politisch vertreten zu sehen und festzustellen, dass man nicht alleine denkt, die Welt sei irre geworden. Ganz egal, wie es endet - alleine dafür danke, danke, danke. 🥰",After Founding
190,1942,Po560dE89XE,@adolflerach4200,2025-06-26T17:09:34Z,504,"Mit der Sahra als Kanzlerin könnte ich auch sehr gut leben, sie spricht mir aus dem Herzen.",After Founding
191,878,LkbVw4fanIg,@tini5343,2024-01-31T17:15:06Z,499,Eine der wenigen Politiker/Politikerinnen der man gerne zuhört. Volle Zustimmung Sarah.,After Founding
192,944,YcysDmbOWyw,@frankhenk7349,2024-09-26T17:43:35Z,499,Die Aufklärung diese Anschläge ist sehr wichtig bitte dran bleiben.😊,After Founding
193,1154,w1o7FZ-lIIQ,@hans-georgwerner3826,2024-06-19T17:26:20Z,497,"Hochachtung, hier wird gezeigt, dass unterschiedliche Politiker miteinander reden können. Da sollten sich andere eine Scheibe abschneiden. Eine neue Kommunikationskultur ist so wichtig, damit dieses Lande, die EU nicht gegen die Wand fährt…",After Founding
194,920,lT8IvORoyRs,@deichkind-np6uo,2024-11-13T18:07:43Z,496,Jedes Wort ist wahr !!!!! Danke ❤️…..,After Founding
195,1197,RQf666dZPKk,@RolandFerling,2024-11-07T16:02:55Z,496,Ich könnte Frau Wagenknecht stundenlang zuhören. Viele andere Politiker kann ich nicht mal mehr sehen!,After Founding
196,662,LKIMHrYVvOM,@gudruns.5735,2025-08-19T15:50:20Z,494,"Danke Frau Dr. Sahra Wagenknecht. 

Ich vermute und hoffe, die meisten Deutschen sind der gleichen Meinung wie Sie.",After Founding
197,1021,-F0EXGzcJkU,@Ztilue,2025-02-22T06:28:53Z,493,Deutsche Friedenstruppen gab es auch in Afghanistan. Auch eine gigantische Fehlkalkulation.,After Founding
198,821,KiRq8f-ydJI,@buellsolanka5371,2024-12-20T13:30:41Z,493,"Wer wirklich Frieden will, arbeitet mit ALLEN Parteien zusammen die ebenfalls Frieden wollen. Ohne Frieden ist alles nichts. Die Brandmauerpolitik können die Wähler nicht mehr hören.",After Founding
199,1700,BSLVe0ZAlWk,@maikb.2627,2025-01-30T12:53:51Z,490,Ich finde es immer beschämend das 3/4 des Bundestags leer ist. Wo sind die Abgeordneten?  Wofür bezahlen wir die?,After Founding
200,928,lT8IvORoyRs,@chriskrause2528,2024-11-13T18:09:44Z,490,Und einen wie Pistorius auch nicht!,After Founding
201,1096,zCJAwKV08KY,@Marvin44,2025-09-04T17:05:34Z,489,Welches Spiel treiben sie mit uns? Warum stehen nicht alle auf? Eine Apathie.,After Founding
202,110,ZexdXkpl-6E,@seda1277,2024-11-21T14:58:41Z,485,Ständiges Dazwischenquatschen..total nervig und unprofessionell.  Wie können solche Menschen eine Bühne bekommen ?,After Founding
203,1467,zWWQVeZQHXA,@suerah1642,2024-06-13T12:42:36Z,482,Kämpfen Sie weiterhin für unser Land. Wir stehen absolut hinter Ihnen.,After Founding
204,134,TWwxMc9uO5s,@mischfrequenz,2025-04-28T15:33:54Z,479,DANKESCHÖN für diese Wahrheit! ❤,After Founding
205,720,BKoDtddDvkw,@ursulageiler1141,2024-09-24T13:35:41Z,476,"Ich war erstaunt, dass ihr keiner ins Wort gefallen ist ..",After Founding
206,1040,Jw9p-NZ6MDQ,@andrek5172,2025-01-07T20:29:38Z,475,"Sein Verhalten offenbart, dass er als Kanzler ungeeignet wäre",After Founding
207,162,DiVbYog9Ixc,@helgagxjgyfk5474,2025-05-03T15:43:19Z,468,"Natürlich,die Konkurrenz wird gefährlich,nun muss sie weg.Egal was das Volk will",After Founding
208,580,a1V0AMP_F1U,@tussie0801,2025-06-22T17:18:34Z,467,Unsere Politiker sind an Doppelmoral nicht zu überbieten !!!!,After Founding
209,904,qRZhjFyhSQI,@kasianistefanidis4690,2024-02-21T18:35:54Z,466,Frau Wagenknecht bringt es auf den Punkt. Danke,After Founding
210,1406,eRJBimgWThA,@sib8583,2024-12-02T17:09:45Z,466,soll er und seine kinder dort hin gehen wenn er das will!,After Founding
211,539,DhJt8ptkBS0,@agnieszkajarzab5767,2024-06-06T15:25:51Z,465,"Was für ein Bundeskanzler 🤦‍♀️
Sie sollten sich schämen Herr Scholz- so respektlos 😔",After Founding
212,663,LKIMHrYVvOM,@sergeneumann1038,2025-08-19T19:51:49Z,464,Absolut richtig definiert.. zum Fremdschähmen   ❤,After Founding
213,922,lT8IvORoyRs,@Theabsolution86,2024-11-13T18:01:28Z,463,"Sie hat so recht! Bitte kämpfen Sie weiter für uns Bürger und unser Land. Wir brauchen nicht noch eine Runde, der selben Gesichter!",After Founding
214,112,ZexdXkpl-6E,@LemoNiceRock-zz4wt,2024-11-21T10:16:22Z,461,"Ladet doch die Wagenknecht erst garnicht ein wenn ihr sie eh dauernt unterbricht.Ihr wollt sie in ein bestimmtes Licht rücken aber haut euch selbst in der Pfanne damit.Die Frau ist eloquent,da muss man schon drauf eingestellt sein Frau Maischberger😂",After Founding
215,1325,GJFO-rmNyOs,@KarolinaLange-yy9sb,2025-05-15T07:47:56Z,460,"Das macht mich sehr wütend! 
Bitte knicken Sie nicht ein Frau Wagenknecht. Es stehen sehr viele Menschen hinter Ihnen ❤",After Founding
216,102,ZexdXkpl-6E,@udwi728,2024-11-21T10:25:06Z,460,Frau Maischberger kämpft mit sich ihren Lieblingskanzlerkandidaten in der Sendung nicht bloßstellen zu lassen. Aber Frau Wagenknecht lässt sich nicht unterbrechen. Und dann schnell weg vom Thema.,After Founding
217,420,xpP4FlLoecw,@hiba6147,2025-05-08T12:21:56Z,460,Wir brauchen Neuwahlen. Jetzt!!!,After Founding
218,1846,sBrR1r9tYIY,@markusfrank1531,2025-06-12T16:47:24Z,459,Das BSW hat von Anfang an eine klare Haltung eingenommen im Gegensatz zu den etablierten Parteien. Danke.,After Founding
219,145,SAGFQye1hT0,@uschiheppt3391,2024-05-28T05:29:02Z,458,"Sehr angenehm, wenn man sich ohne Unterbrechung und ohne, dass das Wort im Mund verdreht wird, die Meinungen der Menschen anhören kann. Auch der Moderator hat offenbar seine Rolle verstanden, unterbricht nicht ständig oder stellt seine Gäste bloß! 😊 Großartig! Hoffentlich schauen Herr Lanz und Co. auch zu....",After Founding
220,402,1ZReSYUx-ng,@wallykaspars9700,2024-03-20T17:21:20Z,457,Bravo! Kurze Rede und auf den Punkt gebracht!,After Founding
221,1691,A1a2zsiNQaM,@wolfgangbartels2067,2025-02-19T15:27:04Z,456,"Das BSW ist ganz ganz wichtig, im nächsten Bundestag.",After Founding
222,1800,2f6_dlNTyfc,@sonjaa-d954,2025-03-18T15:57:57Z,456,Danke Frau Sahra Wagenknecht für die Klaren Worte für eine Politik mit Verstand für Frieden und Diplomatische Verhandlungen sozialer Gerechtigkeit,After Founding
223,681,5rJaFa-Qv98,@DieterFend-hd3df,2025-05-22T19:22:55Z,455,"Ehrlich - ich hatte schon richtig Angst, du würdest dich zurückziehen. Kein Wunder bei der globalen Keule, die über uns schwebt. Viel Kraft für dich Sahra. Du wirst gebraucht.",After Founding
224,788,WS6G3s55PNI,@andreasroesler1017,2025-05-26T18:46:41Z,455,Danke an alle  CDU WählerInnen! Kommt jetzt die Rechnung?,After Founding
225,790,WS6G3s55PNI,@germandarkthundergaming,2025-05-26T19:05:06Z,453,Merz ist wahnsinnig  ich kann es nicht mehr anders sagen.,After Founding
226,265,a6y67L8XX64,@burkhardglaser1142,2024-05-15T08:47:43Z,452,"Diätenerhöhung für schlechte Arbeit!!!In einer Firma schmeißen sie dich raus,im bundestag gibt's eine Belohnung!!Eine Frechheit!!!",After Founding
227,126,TWwxMc9uO5s,@rikede1583,2025-04-28T17:45:49Z,451,"Bravo,  Sahra Wagenknecht, eine Politikerin mit Verantwortung, Weitsicht  , Ehrlichkeit und vor allem Bildung. Hoffentlich gibt Frau Dr.Wagenknecht nicht auf , für uns weiter zu kämpfen. Wir brauchen sie unbedingt in der Regierung.",After Founding
228,966,29qi5DOsmsQ,@inaschinkmann2649,2024-06-05T16:15:27Z,449,Eine wirklich tolle Frau ist Frau Wagenknecht. Der Peter Maffay ist nicht mehr so mein Favorit.,After Founding
229,418,1ZReSYUx-ng,@peeachim3835,2024-03-20T18:28:52Z,448,"ich hoffe, dass die Euphorie nicht abnimmt und viele Likes hinzukommen. Es liegt an uns, ob wir in Frieden weiterleben wollen sowie um endlich wieder soziale Gerechtigkeit kämpfen! Bitte keine weiteren Waffen egal wo hin. Wir benötigen das Geld für eine stabile und sozial gerechte Gesellschaft!",After Founding
230,984,GUhLwqgSUXg,@SchneckeSchnecke,2024-06-26T15:15:56Z,447,Wie gescheit ist Frau Wagenknecht mit ihren Aussagen. Ich stimme ihr vollkommen zu. Sie sagt klare und wahre Worte. DANKE DAFÜR.,After Founding
231,970,29qi5DOsmsQ,@a.l.3601,2024-06-05T17:35:19Z,446,Wir vergessen nicht Maffay!,After Founding
232,1346,OhxOQWOw_fE,@gingerfragtdiekarten2311,2024-07-13T05:55:17Z,445,Wie? Es sind gar nicht 90 Milliarden? Es sind nur rund 70? Na dann.........müssen wir uns ja keine Sorgen machen um unser Geld ;-),After Founding
233,121,TWwxMc9uO5s,@christabethke8226,2025-04-29T06:24:25Z,445,"Danke Frau Wagenknecht für Ihren Mut, die Wahrkeit laut und deutlich auszusprechen",After Founding
234,25,hhRZvfeXo-E,@DianaLuna-m2i,2024-08-24T16:47:41Z,444,"Recht hat sie, ich hoffe man sieht den Kevin bald nicht mehr",After Founding
235,867,LkbVw4fanIg,@EveryLara,2024-01-31T17:09:12Z,444,Sahras Stimme hat im Bundestag gefehlt! Endlich ist sie wieder hörbar! 😊,After Founding
236,1881,Lm22LSzCSNk,@michaw1030,2025-05-20T15:25:28Z,442,Richtig. Zeitnahe Neuauszählung ist gelebte Demokratie.,After Founding
237,378,GhJpgQbmo_A,@almutscheben8758,2024-03-19T18:16:46Z,442,Frau Wagenknecht ! Ich liebe Ihre Art wie Sie die Dinge klar darstellen und beim Namen nennen ! Ihnen vielen Dank,After Founding
238,844,VAOXLG5fkBc,@Ole1569,2024-10-08T14:20:44Z,441,"Volksabstimmungen sind genau der richtige Weg, die brauchen wir dringend in Deutschland!❤",After Founding
239,1813,2f6_dlNTyfc,@halinaszramko8373,2025-03-18T15:04:38Z,439,Wir wollen keinen Krieg .,After Founding
240,1358,OhxOQWOw_fE,@elektronenwolke,2024-07-13T06:01:07Z,438,"Was für unangenehme Gesprächspartner. Ich kann es nicht anders sagen. Ein ""Diskusionsstil"" wie in der Pandemie. Ich bewundere Ihre Ruhe.",After Founding
241,460,yCDCvXEJ5kg,@elfischumacher8677,2024-06-25T14:45:33Z,434,Ich freue mich für Julian und seine Familie . ❤️,After Founding
242,1348,OhxOQWOw_fE,@haraldschroder4800,2024-07-13T08:11:28Z,431,"Auch ich habe diese Sendung gesehen. Ich bin immer wieder entsetzt, was für Politiker in verantwortlichen Positionen sind und welche Lügen uns deutscher Bevölkerung, unwidersprochen von Moderatoren, aufgetischt werden dürfen in öffentlich rechtlichen Medien. Da kann man nur Respekt für Frau Wagenknecht haben, die sich immer wieder uninformierten Moderatoren und lügenden Gästen in solchen Sendeformaten stellt. Es ist natürlich auch eine Chance, den Bundesbürgern die Augen zu öffnen.",After Founding
243,582,a1V0AMP_F1U,@achimlindow9385,2025-06-22T17:07:08Z,430,"Nicht Vergessen. Vietnam, Korea, Nagasaki und Hiroshima und viele mehr...",After Founding
244,271,a6y67L8XX64,@marlieskade8551,2024-05-14T14:37:52Z,430,Klartext Frau Wagenknecht.. 👏👏👏,After Founding
245,1020,-F0EXGzcJkU,@55speznas,2025-02-22T00:06:54Z,430,Frieden ist das wichtigste!,After Founding
246,1502,DAo3i-_N0yc,@anjakettel5514,2025-03-13T10:35:43Z,429,Bitte nicht aufgeben ❤,After Founding
247,295,UkO2fJUbres,@bienewaldschrat2891,2024-05-30T15:51:00Z,427,"Da spricht ein alter SPD Mann mit ganz viel Lebenserfahrung, Respekt ❣️",After Founding
248,1466,zWWQVeZQHXA,@inaschinkmann2649,2024-06-13T12:09:53Z,426,Danke Frau Wagenknecht,After Founding
249,300,bGNp5K8y_j8,@DoreenCengiz,2025-01-20T00:22:32Z,426,Im Osten lassen die Leute sich nicht Dumm machen,After Founding
250,1126,xxMllVtVZ_o,@Marcelinho75m,2024-04-12T13:38:49Z,426,"Je lauter die anderen schreien, desto mehr geben sie zu, dass Sahra recht hat. Immer weiter machen!",After Founding
251,1522,Drg_jogctUQ,@barbarawiebe7996,2025-05-20T17:23:26Z,426,"Das ist das schöne  BSW und an Sahra: wir sprechen mit Allen, ohne Brandmauern und Vorurteile.",After Founding
252,1202,R677ZDqI7fo,@dominikhaug7188,2025-01-31T17:37:15Z,425,Spricht mir aus der Seele. Genau so ist es.,After Founding
253,961,29qi5DOsmsQ,@saschawagner6238,2024-06-05T19:09:37Z,425,Ich wünsche mir Nena im Gespräch. Sie hat das Herz und den Mut Dinge klarer anzusprechen.,After Founding
254,1224,CJxNtxYcfEw,@veravanberg3148,2024-05-07T19:06:04Z,425,"Demokratie, Vielfalt geht ja wohl anders. Wieder ein Beispiel für Heuchelei. Was dies bewirkt? : Jetzt erst recht!",After Founding
255,1095,zCJAwKV08KY,@betasonnenschein9317,2025-09-04T17:42:45Z,425,"Danke, liebe Sahra Wagenknecht. Ich sehe es ganz genauso. Es ist furchtbar.",After Founding
256,703,38Mylcsif5Q,@vmc7588,2025-05-27T09:17:44Z,425,Danke Frau Wagenknecht für die Veröffentlichung ihrer Einschätzung. Sie haben natürlich Recht.,After Founding
257,243,8bbfJl862cs,@--zik-zak--,2024-05-29T15:32:04Z,424,Das ist mal eine gute Einstellung. 👍🏼,After Founding
258,240,8bbfJl862cs,@andreasjanen1869,2024-05-29T16:05:43Z,422,"An die Zeit, von der er erzählt, erinnere ich mich auch noch. Jetzt sind wir wieder da, wo wir noch früher waren und was nie wieder passieren sollte.",After Founding
259,570,Ql7FFr54A7M,@c3p01,2024-06-04T21:01:22Z,422,"Sehe ich auch so und ich bin Muslim. 

Hier geboren, aufgewachsen, studiert, ausgelernt und mittlerweile selbständig geworden. Ich bin Bürger dieses Landes (mir egal was andere denken o. behaupten) und möchte hier keinen radikalen/politischen Islam. 

Ich habe BSW gewählt.",After Founding
260,463,yCDCvXEJ5kg,@anyvision2013,2024-06-25T17:51:25Z,421,Danke an Frau Wagenknecht  für die wahren Worte zu Julian Assenge und zu den Kosten und Gefahren zum EU Beitritt der Ukraine!!!,After Founding
261,900,qRZhjFyhSQI,@MiaMia-le5fk,2024-02-21T18:56:32Z,420,In 2 Minuten inhaltlich mehr Relevantes gesagt als andere BT-Abgeordnete in einer ganzen Legislaturperode. Bravo Fr.Wagenknecht!,After Founding
262,945,YcysDmbOWyw,@CREAM2k7,2024-09-26T17:24:57Z,418,Olaf war sowieso eingeweiht aber er ist total erpressbar aufgrund seiner ganzen Verwicklungen bei Wirecard und Cum-Ex,After Founding
263,1061,ORj7cspeDmo,@kS67rg,2025-05-11T08:23:17Z,417,Warum ist er noch nicht an der Front? Warum gibt er sein Vermögen nicht an die Banderafaschisten?,After Founding
264,113,ZexdXkpl-6E,@logos777,2024-11-21T11:44:01Z,417,"Die wollen es einfach nicht hören, liebe Frau Wagenknecht ! Aber Sie haben recht!",After Founding
265,1601,tqM-HzP8R4E,@bijankoch4013,2025-06-01T08:05:38Z,417,Deutsche Außenpolitik wird immer lächerlicher.,After Founding
266,760,UMwuZMpoMd8,@smartgardening4you,2024-12-03T18:42:14Z,415,Nie wieder Krieg! Frieden für Alle!!!,After Founding
267,1085,zCJAwKV08KY,@arianeginkel5606,2025-09-05T09:41:09Z,415,"Das Problem ist wirklich, dass wir uns alles gefallen lassen.",After Founding
268,281,UkO2fJUbres,@walter.robert.2024,2024-05-30T15:14:48Z,415,"Diese Gedanken gehören ins Fernsehen, Hauptsendezeit!",After Founding
269,1940,Po560dE89XE,@vmc7588,2025-06-26T17:11:30Z,414,Vielen Dank an Frau Wagenknecht für diese Einordnung.,After Founding
270,1025,-F0EXGzcJkU,@ChristaLorenz-wi8gt,2025-02-21T18:54:33Z,413,Wenn die Kriegstreiber selbst an die Front müssten wäre der Krieg schon zu Ende vorallem Selenskyj voran😅,After Founding
271,526,DhJt8ptkBS0,@rolfclaus2801,2024-06-06T13:31:27Z,412,"Bravo zu Ihrem Appell an Herrn Scholz, Frau Wagenknecht.",After Founding
272,136,TWwxMc9uO5s,@A.G.1306,2025-04-28T18:20:07Z,410,"Sehr bedauerlich, dass diese wichtige Stimme im Bundestag fehlt 😢",After Founding
273,686,5rJaFa-Qv98,@sanne177,2025-05-22T18:53:27Z,409,"Ja, ich habe ihre Wochenschau vermisst und ihre klugen Gedanken zu unserem Zeitgeschehen.",After Founding
274,822,KiRq8f-ydJI,@b.b.markus,2024-12-20T12:01:17Z,407,"Man sollte mit den Begriffen Radikal, Extrem, Populismus vorsichtiger umgehen. Herr Lucke hat ja deutlich gemacht, dass der Mainstream bereits nach Gründung der AFD diese Begrifflichkeiten benutzt hatte.",After Founding
275,927,lT8IvORoyRs,@elke4006,2024-11-13T18:14:13Z,407,Genauso wenig brauchen wir den Pistorius.,After Founding
